LineId,Time,Level,Content,EventId,EventTemplate
1122,Mon Dec 05 03:56:15 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1123,Mon Dec 05 03:56:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1124,Mon Dec 05 03:56:15 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1125,Mon Dec 05 03:56:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1126,Mon Dec 05 03:56:15 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1127,Mon Dec 05 04:00:55 2005,notice,jk2_init() Found child 2877 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1128,Mon Dec 05 04:01:18 2005,notice,jk2_init() Found child 2883 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1129,Mon Dec 05 04:01:18 2005,notice,jk2_init() Found child 2878 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1130,Mon Dec 05 04:01:18 2005,notice,jk2_init() Found child 2880 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1131,Mon Dec 05 04:01:18 2005,notice,jk2_init() Found child 2879 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1132,Mon Dec 05 04:01:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1133,Mon Dec 05 04:01:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1134,Mon Dec 05 04:01:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1135,Mon Dec 05 04:01:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1136,Mon Dec 05 04:01:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1137,Mon Dec 05 04:01:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1138,Mon Dec 05 04:01:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1139,Mon Dec 05 04:01:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1140,Mon Dec 05 04:06:19 2005,notice,jk2_init() Found child 3667 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1141,Mon Dec 05 04:06:19 2005,notice,jk2_init() Found child 3669 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1142,Mon Dec 05 04:06:27 2005,notice,jk2_init() Found child 3670 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1143,Mon Dec 05 04:06:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1144,Mon Dec 05 04:06:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1145,Mon Dec 05 04:06:45 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1146,Mon Dec 05 04:06:45 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1147,Mon Dec 05 04:07:23 2005,notice,jk2_init() Found child 3672 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1148,Mon Dec 05 04:07:37 2005,notice,jk2_init() Found child 3673 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1149,Mon Dec 05 04:07:48 2005,notice,jk2_init() Found child 3675 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1150,Mon Dec 05 04:07:48 2005,notice,jk2_init() Found child 3674 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1151,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3678 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1152,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3681 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1153,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3679 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1154,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3680 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1155,Mon Dec 05 04:08:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1156,Mon Dec 05 04:09:32 2005,notice,jk2_init() Found child 3685 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1157,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3698 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1158,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3690 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1159,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3691 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1160,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3744 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1161,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3747 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1162,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3754 in scoreboard slot 12,E1,jk2_init() Found child <*> in scoreboard slot <*>
1163,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3755 in scoreboard slot 13,E1,jk2_init() Found child <*> in scoreboard slot <*>
1164,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3753 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1165,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3752 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1166,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3746 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1167,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1168,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1169,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1170,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1171,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1172,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1173,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1174,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1175,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1176,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1177,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1178,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1179,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 10,E3,mod_jk child workerEnv in error state <*>
1180,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1181,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4596 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1182,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4595 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1183,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4594 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1184,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1185,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1186,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1187,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1188,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1189,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1190,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4609 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1191,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4608 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1192,Mon Dec 05 05:11:34 2005,notice,jk2_init() Found child 4611 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1193,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4613 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1194,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4612 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1195,Mon Dec 05 05:12:32 2005,notice,jk2_init() Found child 4615 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1196,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4616 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1197,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4617 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1198,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4618 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1199,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4634 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1200,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4637 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1201,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4631 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1202,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4630 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1203,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1204,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1205,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1206,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
1207,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1208,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
1209,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1210,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1212,Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1213,Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1214,Mon Dec 05 06:36:58 2005,notice,jk2_init() Found child 4821 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
1215,Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1216,Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1217,Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
1218,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4893 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1219,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4892 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1220,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1221,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1222,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1223,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1224,Mon Dec 05 07:21:03 2005,notice,jk2_init() Found child 4907 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1225,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4906 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1226,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4905 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1227,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1228,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1229,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1230,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1231,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1232,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1233,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4916 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1234,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4917 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1235,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4915 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1236,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1237,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1238,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1239,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1240,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1241,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1242,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1243,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4938 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1244,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1245,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1246,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1247,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1248,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1249,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1250,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1251,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1252,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1253,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1254,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1255,Mon Dec 05 07:36:19 2005,notice,jk2_init() Found child 4950 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1256,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
1257,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
1258,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
1259,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4959 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
1260,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1261,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1262,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1263,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
1264,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1265,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
1267,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
