LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
895,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.915,2931,INFO,nova.virt.libvirt.driver,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Creating image,E3,[instance: <*>] Creating image
896,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:44.852,25746,INFO,nova.osapi_compute.wsgi.server,req-9339970e-e303-4833-a6b6-31e4b360624c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2833371",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
897,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:45.143,25746,INFO,nova.osapi_compute.wsgi.server,req-d7e60bdc-85aa-4e2f-b45c-82adbb1a5a4e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2857559",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
898,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:45.169,2931,INFO,nova.compute.manager,-,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event)
899,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:46.407,25746,INFO,nova.osapi_compute.wsgi.server,req-0faa8465-ec0e-43b5-8b0e-ff014563ba05 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2582810",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
900,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:46.672,25746,INFO,nova.osapi_compute.wsgi.server,req-cfb0b245-947c-47d7-84e0-826ee5b5cda3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2609611",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
901,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:47.947,25746,INFO,nova.osapi_compute.wsgi.server,req-424209a4-ace9-489b-b79d-86686ef48d00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697830",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
902,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:48.230,25746,INFO,nova.osapi_compute.wsgi.server,req-945d1f31-a2e5-496a-a1da-21a0c88b6b61 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2775040",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
903,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:49.503,25746,INFO,nova.osapi_compute.wsgi.server,req-ca134311-b7a4-47ee-9f59-3f6fa9745739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2671990",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
904,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:49.771,25746,INFO,nova.osapi_compute.wsgi.server,req-e48f0708-5059-4eb3-8742-55fb03247cd9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630441",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
905,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:51.040,25746,INFO,nova.osapi_compute.wsgi.server,req-048f93d6-3858-482b-972d-48640f16bed1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640278",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
906,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:51.293,25746,INFO,nova.osapi_compute.wsgi.server,req-ad038d3b-0d3c-4abc-971c-b2bd82f6405c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2512250",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
907,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:52.560,25746,INFO,nova.osapi_compute.wsgi.server,req-dc2db9dc-6a63-40a1-8dc4-b0194200ffb3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2617428",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
908,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:52.821,25746,INFO,nova.osapi_compute.wsgi.server,req-b3dbbd16-100c-4a9e-a7cd-e2911d09417d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2583311",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
909,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:54.185,25746,INFO,nova.osapi_compute.wsgi.server,req-1d1c4773-caa1-4408-8cc7-8475d9bb358e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3579462",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
910,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:54.456,25746,INFO,nova.osapi_compute.wsgi.server,req-137d902f-6187-4b26-a6e2-9b16f72e5f89 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2673008",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
911,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:55.195,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
912,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:55.196,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
913,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:55.380,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
914,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:55.893,25746,INFO,nova.osapi_compute.wsgi.server,req-2e68b02f-6c9b-4ff6-86ae-96c9bfd618c5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4313569",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
915,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:56.140,25746,INFO,nova.osapi_compute.wsgi.server,req-52c0125b-347b-4b3a-88f4-4d87d4f024b3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2426732",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
916,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:56.714,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] VM Started (Lifecycle Event),E22,[instance: <*>] VM Started (Lifecycle Event)
917,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:56.781,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] VM Paused (Lifecycle Event),E20,[instance: <*>] VM Paused (Lifecycle Event)
918,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:56.905,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
919,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:57.408,25746,INFO,nova.osapi_compute.wsgi.server,req-c860e116-eadb-455a-921a-fedfa8e998a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2615430",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
920,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:57.665,25746,INFO,nova.osapi_compute.wsgi.server,req-86058deb-b5e1-4cc2-96b2-4b1f0ca81306 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2519629",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
921,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:58.945,25746,INFO,nova.osapi_compute.wsgi.server,req-8720bc4b-6afa-4ed0-8211-0a1c4eeb3626 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2753210",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
922,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:59.197,25746,INFO,nova.osapi_compute.wsgi.server,req-db18b8a9-ee02-437c-840b-5ef03afab0cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2491229",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
923,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:07:00.405,25998,INFO,nova.scheduler.host_manager,req-27843cc7-d4d3-4583-b8dc-c2b484e85dc8 - - - - -,The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,E40,The instance sync for host '<*>' did not match. Re-created its InstanceList.
924,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:00.468,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
925,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:00.469,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
926,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:00.473,25746,INFO,nova.osapi_compute.wsgi.server,req-1375293f-4b18-49f6-a38e-2bad37034b98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2700448",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
927,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:00.640,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
928,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:00.740,25746,INFO,nova.osapi_compute.wsgi.server,req-178e4577-d563-4131-a9cb-021a4ef7b10c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630880",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
929,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:02.012,25746,INFO,nova.osapi_compute.wsgi.server,req-0327658a-755d-47f2-93c8-b96bfeadd80f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2663522",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
930,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:02.276,25746,INFO,nova.osapi_compute.wsgi.server,req-b88d307a-b459-47f5-b4a3-ef2e78868ebb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2594640",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
931,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:03.568,25746,INFO,nova.osapi_compute.wsgi.server,req-74ee69bd-fd92-497e-8fce-3049300a465d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2857480",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
932,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:03.840,25746,INFO,nova.osapi_compute.wsgi.server,req-767559d9-3156-4388-a6c3-feb6533e4e13 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2680290",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
933,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:03.922,25743,INFO,nova.api.openstack.compute.server_external_events,req-543e2dd0-b199-4751-933a-2b0e5a6d48b5 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:e1bf6353-ae58-4e46-b2d1-65a69b992bed for instance 63a0d960-70b6-44c6-b606-491478a5cadf,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
934,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:03.927,25743,INFO,nova.osapi_compute.wsgi.server,req-543e2dd0-b199-4751-933a-2b0e5a6d48b5 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0965390",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
935,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:03.936,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
936,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:03.945,2931,INFO,nova.virt.libvirt.driver,-,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.
937,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:03.945,2931,INFO,nova.compute.manager,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Took 20.03 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
938,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:04.064,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
939,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:04.066,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event)
940,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:04.084,2931,INFO,nova.compute.manager,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Took 20.80 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
941,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:05.138,25746,INFO,nova.osapi_compute.wsgi.server,req-11c5a3c1-ff74-4def-a7bc-3925b7f53c24 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2920430",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
942,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:05.153,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
943,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:05.154,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
944,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:05.324,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
945,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:05.395,25746,INFO,nova.osapi_compute.wsgi.server,req-9174a757-0149-4e23-94ae-8e316c8ea14f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2539101",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
946,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.292,25776,INFO,nova.metadata.wsgi.server,req-7d3eeb2d-3948-433a-8002-d969d2f86863 - - - - -,"10.11.21.132,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2316251",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
947,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.305,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006261",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
948,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:10.380,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking
949,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:10.381,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
950,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.539,25799,INFO,nova.metadata.wsgi.server,req-2c3352c8-820a-4166-ab18-cdc88a711208 - - - - -,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2239330",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
951,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.551,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0007501",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
952,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:10.556,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>
953,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.563,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0011230",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
954,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:10.578,25799,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009539",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
955,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.016,25786,INFO,nova.metadata.wsgi.server,req-d1ae2038-d065-471d-9607-0c3547d44422 - - - - -,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2430041",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
956,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:11.032,25776,INFO,nova.metadata.wsgi.server,-,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0013649",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
