LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1109,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02640011': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1110,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0268000a': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1111,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02720002': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1112,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02740004': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1113,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cc0000': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1114,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02d10001': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1115,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02770011': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1116,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02780026': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1117,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x027b0006': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1118,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x027e0001': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1119,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02801000': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1120,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02950006': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1121,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0295001d': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1122,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f0014': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1123,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f003a': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1124,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02a60001': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1125,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b60001': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1126,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b70006': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1127,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cb000d': four character codes must be four characters long.,E188,Cocoa scripting error for '<*>': four character codes must be four characters long.
1128,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,E9,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '<*>' is not a valid type name.
1129,Jul,4,23:25:29,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,E253,jemmytest
1130,Jul,4,23:30:23,calvisitor-10-105-162-105,QQ,10018,,FA||Url||taskID[2019353519] dealloc,E216,FA||Url||taskID[<*>] dealloc
1131,Jul,4,23:31:49,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
1132,Jul,4,23:49:42,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,E40,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>>.
1133,Jul,4,23:50:59,calvisitor-10-105-162-105,quicklookd,35391,,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,E278,objc[<*>]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
1134,Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,Invalidating watch set.,E248,Invalidating watch set.
1135,Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,E279,objc[<*>]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
1136,Jul,4,23:51:29,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
1137,Jul,4,23:53:29,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,E40,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>>.
1138,Jul,4,23:55:28,calvisitor-10-105-162-105,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],E28,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].]
1139,Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,E253,jemmytest
1140,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes,E71,<*>:<*>:<*>.<*> : Started generating hashes
1141,Jul,5,00:03:36,calvisitor-10-105-162-105,sharingd,30299,,00:03:36.715 : BTLE scanning started,E65,<*>:<*>:<*>.<*> : BTLE scanning started
1142,Jul,5,00:09:34,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,E253,jemmytest
1143,Jul,5,00:17:32,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,35435,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.",E99,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*>.<*> <*> to complete, <*> reads >= <*> sec."
1144,Jul,5,00:17:35,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive'
1145,Jul,5,00:17:50,authorMacBook-Pro,corecaptured,35613,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun
1146,Jul,5,00:17:52,authorMacBook-Pro,kernel,0,,AirPort: Link Up on en0,E112,AirPort: Link Up on en0
1147,Jul,5,00:18:04,authorMacBook-Pro,QQ,10018,,button report: 0x80039B7,E161,button report: <*>
1148,Jul,5,00:18:07,authorMacBook-Pro,QQ,10018,,button report: 0X80076ED,E161,button report: <*>
1149,Jul,5,00:18:09,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,35618,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,E202,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:<*> Err:<*> Errno:<*> Operation not permitted
1150,Jul,5,00:18:12,authorMacBook-Pro,AddressBookSourceSync,35614,,Unrecognized attribute value: t:AbchPersonItemType,E328,Unrecognized attribute value: t:AbchPersonItemType
1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,E74,<*>-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.
1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,E98,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871,E11,[<*>:<*>:<*>.<*>] (Fig) signalled err=<*>
1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),E15,[<*>:<*>:<*>.<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>)
1155,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22710 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route
1156,Jul,5,00:30:00,calvisitor-10-105-163-10,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",E190,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
1157,Jul,5,00:33:56,calvisitor-10-105-163-10,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",E286,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}"
1158,Jul,5,00:47:16,calvisitor-10-105-163-10,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
1159,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2",E270,"NETWORK: no response from server, reachability, <*>, queryRetries, <*>"
1160,Jul,5,00:55:33,calvisitor-10-105-163-10,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6",E271,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>.<*>"
1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,E219,Failed to stop a scan - central is not powered on: <*>
1162,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)",E199,"device_generate_desktop_screenshot: authw <*>(<*>), shield <*>(<*>)"
1163,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E33,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>)
1164,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>
1165,Jul,5,01:47:03,calvisitor-10-105-163-10,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,E55,<*>::<*> - retries = <*>
1166,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
1167,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>
1168,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
