LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1076,Jul,10,03:55:15,combo,ftpd,24529,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1077,Jul,10,03:55:15,combo,ftpd,24530,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1078,Jul,10,03:55:15,combo,ftpd,24531,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1079,Jul,10,03:55:15,combo,ftpd,24532,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1080,Jul,10,03:55:15,combo,ftpd,24533,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1081,Jul,10,03:55:15,combo,ftpd,24534,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1082,Jul,10,04:04:31,combo,su(pam_unix),24898,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1083,Jul,10,04:04:32,combo,su(pam_unix),24898,session closed for user cyrus,E101,session closed for user <*>
1084,Jul,10,04:04:33,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
1085,Jul,10,04:04:39,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded
1086,Jul,10,04:04:46,combo,syslogd 1.4.1,,restart.,E90,restart.
1087,Jul,10,04:04:46,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
1088,Jul,10,04:10:47,combo,su(pam_unix),26353,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
1089,Jul,10,04:10:47,combo,su(pam_unix),26353,session closed for user news,E101,session closed for user <*>
1090,Jul,10,07:24:24,combo,ftpd,29726,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1091,Jul,10,07:24:24,combo,ftpd,29725,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1092,Jul,10,07:24:24,combo,ftpd,29719,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1093,Jul,10,07:24:24,combo,ftpd,29723,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1094,Jul,10,07:24:24,combo,ftpd,29720,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1095,Jul,10,07:24:24,combo,ftpd,29717,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1096,Jul,10,07:24:24,combo,ftpd,29718,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1097,Jul,10,07:24:24,combo,ftpd,29724,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1098,Jul,10,07:24:24,combo,ftpd,29722,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1099,Jul,10,07:24:24,combo,ftpd,29727,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1100,Jul,10,07:24:24,combo,ftpd,29721,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1101,Jul,10,07:24:34,combo,ftpd,29728,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1102,Jul,10,07:24:34,combo,ftpd,29730,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1103,Jul,10,07:24:34,combo,ftpd,29731,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1104,Jul,10,07:24:34,combo,ftpd,29732,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1105,Jul,10,07:24:34,combo,ftpd,29729,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1106,Jul,10,07:24:34,combo,ftpd,29733,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1107,Jul,10,07:24:34,combo,ftpd,29734,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1108,Jul,10,07:24:34,combo,ftpd,29737,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1109,Jul,10,07:24:34,combo,ftpd,29738,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1110,Jul,10,07:24:34,combo,ftpd,29739,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1111,Jul,10,07:24:34,combo,ftpd,29735,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1112,Jul,10,07:24:34,combo,ftpd,29736,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1113,Jul,10,13:17:22,combo,ftpd,30278,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1114,Jul,10,13:17:22,combo,ftpd,30276,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1115,Jul,10,13:17:22,combo,ftpd,30277,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1116,Jul,10,13:17:22,combo,ftpd,30292,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1117,Jul,10,13:17:22,combo,ftpd,30293,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1118,Jul,10,13:17:22,combo,ftpd,30279,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1119,Jul,10,13:17:22,combo,ftpd,30280,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1120,Jul,10,13:17:22,combo,ftpd,30295,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1121,Jul,10,13:17:22,combo,ftpd,30281,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1122,Jul,10,13:17:22,combo,ftpd,30282,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1123,Jul,10,13:17:22,combo,ftpd,30288,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1124,Jul,10,13:17:22,combo,ftpd,30284,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1125,Jul,10,13:17:22,combo,ftpd,30290,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1126,Jul,10,13:17:22,combo,ftpd,30294,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1127,Jul,10,13:17:22,combo,ftpd,30296,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1128,Jul,10,13:17:22,combo,ftpd,30283,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1129,Jul,10,13:17:22,combo,ftpd,30285,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1130,Jul,10,13:17:22,combo,ftpd,30289,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1131,Jul,10,13:17:22,combo,ftpd,30286,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1132,Jul,10,13:17:22,combo,ftpd,30297,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1133,Jul,10,13:17:22,combo,ftpd,30287,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1134,Jul,10,13:17:22,combo,ftpd,30298,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1135,Jul,10,13:17:22,combo,ftpd,30291,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
1136,Jul,10,16:01:43,combo,sshd(pam_unix),30530,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1137,Jul,10,16:01:44,combo,sshd(pam_unix),30532,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1138,Jul,10,16:01:45,combo,sshd(pam_unix),30534,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1139,Jul,10,16:01:45,combo,sshd(pam_unix),30535,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1140,Jul,10,16:01:46,combo,sshd(pam_unix),30536,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1141,Jul,10,16:01:47,combo,sshd(pam_unix),30540,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1142,Jul,10,16:01:48,combo,sshd(pam_unix),30542,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1143,Jul,10,16:01:48,combo,sshd(pam_unix),30544,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1144,Jul,10,16:01:48,combo,sshd(pam_unix),30546,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1145,Jul,10,16:01:49,combo,sshd(pam_unix),30548,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1146,Jul,10,16:01:56,combo,sshd(pam_unix),30550,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1147,Jul,10,16:01:57,combo,sshd(pam_unix),30552,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1148,Jul,10,16:01:58,combo,sshd(pam_unix),30554,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1149,Jul,10,16:01:58,combo,sshd(pam_unix),30555,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1150,Jul,10,16:01:59,combo,sshd(pam_unix),30558,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1151,Jul,10,16:01:59,combo,sshd(pam_unix),30560,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1152,Jul,10,16:02:01,combo,sshd(pam_unix),30562,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1153,Jul,10,16:02:01,combo,sshd(pam_unix),30564,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1154,Jul,10,16:02:01,combo,sshd(pam_unix),30566,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1155,Jul,10,16:02:02,combo,sshd(pam_unix),30568,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1156,Jul,10,16:02:08,combo,sshd(pam_unix),30570,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1157,Jul,10,16:02:09,combo,sshd(pam_unix),30572,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1158,Jul,10,16:02:10,combo,sshd(pam_unix),30574,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1159,Jul,10,16:02:10,combo,sshd(pam_unix),30575,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1160,Jul,10,16:02:12,combo,sshd(pam_unix),30580,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1161,Jul,10,16:02:12,combo,sshd(pam_unix),30578,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1162,Jul,10,16:02:13,combo,sshd(pam_unix),30582,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1163,Jul,10,16:02:14,combo,sshd(pam_unix),30584,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1164,Jul,10,16:02:14,combo,sshd(pam_unix),30585,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1165,Jul,10,16:02:14,combo,sshd(pam_unix),30588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1166,Jul,10,16:02:21,combo,sshd(pam_unix),30590,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1167,Jul,10,16:02:21,combo,sshd(pam_unix),30592,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1168,Jul,10,16:02:23,combo,sshd(pam_unix),30595,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1169,Jul,10,16:02:23,combo,sshd(pam_unix),30594,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1170,Jul,10,16:02:24,combo,sshd(pam_unix),30598,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1171,Jul,10,16:02:25,combo,sshd(pam_unix),30599,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1172,Jul,10,16:02:26,combo,sshd(pam_unix),30602,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1173,Jul,10,16:02:27,combo,sshd(pam_unix),30604,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1174,Jul,10,16:02:27,combo,sshd(pam_unix),30605,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1175,Jul,10,16:02:27,combo,sshd(pam_unix),30607,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1176,Jul,10,16:02:33,combo,sshd(pam_unix),30610,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1177,Jul,10,16:02:34,combo,sshd(pam_unix),30612,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1178,Jul,10,16:02:35,combo,sshd(pam_unix),30614,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1179,Jul,10,16:02:35,combo,sshd(pam_unix),30615,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1180,Jul,10,16:02:36,combo,sshd(pam_unix),30618,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1181,Jul,10,16:02:37,combo,sshd(pam_unix),30620,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1182,Jul,10,16:02:39,combo,sshd(pam_unix),30622,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1183,Jul,10,16:02:39,combo,sshd(pam_unix),30624,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
1184,Jul,10,16:02:40,combo,sshd(pam_unix),30625,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
