LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
1313,Dec,10,10:57:31,LabSZ,25060,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1314,Dec,10,10:57:31,LabSZ,25063,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1315,Dec,10,10:57:34,LabSZ,25063,Failed password for root from 183.62.140.253 port 40121 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1316,Dec,10,10:57:34,LabSZ,25063,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1317,Dec,10,10:57:34,LabSZ,25065,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1318,Dec,10,10:57:36,LabSZ,25065,Failed password for root from 183.62.140.253 port 40676 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1319,Dec,10,10:57:36,LabSZ,25065,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1320,Dec,10,10:57:36,LabSZ,25068,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1321,Dec,10,10:57:38,LabSZ,25068,Failed password for root from 183.62.140.253 port 40993 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1322,Dec,10,10:57:38,LabSZ,25068,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1323,Dec,10,10:57:38,LabSZ,25071,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1324,Dec,10,10:57:40,LabSZ,25071,Failed password for root from 183.62.140.253 port 41439 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1325,Dec,10,10:57:40,LabSZ,25071,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1326,Dec,10,10:57:40,LabSZ,25073,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1327,Dec,10,10:57:43,LabSZ,25073,Failed password for root from 183.62.140.253 port 41872 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1328,Dec,10,10:57:43,LabSZ,25073,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1329,Dec,10,10:57:43,LabSZ,25075,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1330,Dec,10,10:57:45,LabSZ,25075,Failed password for root from 183.62.140.253 port 42308 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1331,Dec,10,10:57:45,LabSZ,25075,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1332,Dec,10,10:57:45,LabSZ,25077,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1333,Dec,10,10:57:47,LabSZ,25077,Failed password for root from 183.62.140.253 port 42836 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1334,Dec,10,10:57:47,LabSZ,25077,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1335,Dec,10,10:57:47,LabSZ,25079,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1336,Dec,10,10:57:50,LabSZ,25079,Failed password for root from 183.62.140.253 port 43213 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1337,Dec,10,10:57:50,LabSZ,25079,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1338,Dec,10,10:57:50,LabSZ,25082,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1339,Dec,10,10:57:51,LabSZ,25082,Failed password for root from 183.62.140.253 port 43666 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1340,Dec,10,10:57:51,LabSZ,25082,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1341,Dec,10,10:57:52,LabSZ,25084,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1342,Dec,10,10:57:54,LabSZ,25084,Failed password for root from 183.62.140.253 port 43984 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1343,Dec,10,10:57:54,LabSZ,25084,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1344,Dec,10,10:57:54,LabSZ,25087,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1345,Dec,10,10:57:56,LabSZ,25087,Failed password for root from 183.62.140.253 port 44456 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1346,Dec,10,10:57:56,LabSZ,25087,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1347,Dec,10,10:57:57,LabSZ,25090,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1348,Dec,10,10:57:58,LabSZ,25090,Failed password for root from 183.62.140.253 port 44921 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1349,Dec,10,10:57:58,LabSZ,25090,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1350,Dec,10,10:57:58,LabSZ,25092,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1351,Dec,10,10:58:00,LabSZ,25092,Failed password for root from 183.62.140.253 port 45256 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1352,Dec,10,10:58:00,LabSZ,25092,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1353,Dec,10,10:58:00,LabSZ,25094,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1354,Dec,10,10:58:02,LabSZ,25094,Failed password for root from 183.62.140.253 port 45620 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1355,Dec,10,10:58:02,LabSZ,25094,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1356,Dec,10,10:58:02,LabSZ,25096,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1357,Dec,10,10:58:04,LabSZ,25096,Failed password for root from 183.62.140.253 port 46013 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1358,Dec,10,10:58:04,LabSZ,25096,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1359,Dec,10,10:58:05,LabSZ,25098,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1360,Dec,10,10:58:07,LabSZ,25098,Failed password for root from 183.62.140.253 port 46485 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1361,Dec,10,10:58:07,LabSZ,25098,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1362,Dec,10,10:58:07,LabSZ,25100,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1363,Dec,10,10:58:09,LabSZ,25100,Failed password for root from 183.62.140.253 port 46880 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1364,Dec,10,10:58:09,LabSZ,25100,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1365,Dec,10,10:58:09,LabSZ,25103,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1366,Dec,10,10:58:11,LabSZ,25103,Failed password for root from 183.62.140.253 port 47331 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1367,Dec,10,10:58:11,LabSZ,25103,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1368,Dec,10,10:58:11,LabSZ,25105,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1369,Dec,10,10:58:13,LabSZ,25105,Failed password for root from 183.62.140.253 port 47653 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1370,Dec,10,10:58:13,LabSZ,25105,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1371,Dec,10,10:58:13,LabSZ,25107,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1372,Dec,10,10:58:15,LabSZ,25107,Failed password for root from 183.62.140.253 port 48088 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1373,Dec,10,10:58:15,LabSZ,25107,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1374,Dec,10,10:58:15,LabSZ,25110,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1375,Dec,10,10:58:17,LabSZ,25110,Failed password for root from 183.62.140.253 port 48505 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1376,Dec,10,10:58:17,LabSZ,25110,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1377,Dec,10,10:58:17,LabSZ,25113,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1378,Dec,10,10:58:19,LabSZ,25113,Failed password for root from 183.62.140.253 port 48911 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1379,Dec,10,10:58:19,LabSZ,25113,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1380,Dec,10,10:58:20,LabSZ,25115,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1381,Dec,10,10:58:22,LabSZ,25115,Failed password for root from 183.62.140.253 port 49345 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1382,Dec,10,10:58:22,LabSZ,25115,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1383,Dec,10,10:58:22,LabSZ,25118,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1384,Dec,10,10:58:24,LabSZ,25118,Failed password for root from 183.62.140.253 port 49810 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1385,Dec,10,10:58:24,LabSZ,25118,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1386,Dec,10,10:58:24,LabSZ,25121,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1387,Dec,10,10:58:26,LabSZ,25121,Failed password for root from 183.62.140.253 port 50215 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1388,Dec,10,10:58:26,LabSZ,25121,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1389,Dec,10,10:58:26,LabSZ,25123,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1390,Dec,10,10:58:29,LabSZ,25123,Failed password for root from 183.62.140.253 port 50545 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1391,Dec,10,10:58:29,LabSZ,25123,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1392,Dec,10,10:58:29,LabSZ,25125,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1393,Dec,10,10:58:31,LabSZ,25125,Failed password for root from 183.62.140.253 port 51094 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1394,Dec,10,10:58:31,LabSZ,25125,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1395,Dec,10,10:58:31,LabSZ,25127,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1396,Dec,10,10:58:33,LabSZ,25127,Failed password for root from 183.62.140.253 port 51538 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1397,Dec,10,10:58:33,LabSZ,25127,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1398,Dec,10,10:58:33,LabSZ,25129,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1399,Dec,10,10:58:35,LabSZ,25129,Failed password for root from 183.62.140.253 port 51965 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1400,Dec,10,10:58:35,LabSZ,25129,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1401,Dec,10,10:58:35,LabSZ,25131,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1402,Dec,10,10:58:37,LabSZ,25131,Failed password for root from 183.62.140.253 port 52316 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1403,Dec,10,10:58:37,LabSZ,25131,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1404,Dec,10,10:58:37,LabSZ,25134,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1405,Dec,10,10:58:39,LabSZ,25134,Failed password for root from 183.62.140.253 port 52590 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1406,Dec,10,10:58:39,LabSZ,25134,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1407,Dec,10,10:58:39,LabSZ,25136,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1408,Dec,10,10:58:41,LabSZ,25136,Failed password for root from 183.62.140.253 port 53021 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1409,Dec,10,10:58:41,LabSZ,25136,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1410,Dec,10,10:58:41,LabSZ,25138,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1411,Dec,10,10:58:43,LabSZ,25138,Failed password for root from 183.62.140.253 port 53440 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1412,Dec,10,10:58:43,LabSZ,25138,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1413,Dec,10,10:58:43,LabSZ,25140,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
1414,Dec,10,10:58:46,LabSZ,25140,Failed password for root from 183.62.140.253 port 53891 ssh2,E9,Failed password for <*> from <*> port <*> ssh2
1415,Dec,10,10:58:46,LabSZ,25140,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E24,Received disconnect from <*>: <*>: Bye Bye [preauth]
1416,Dec,10,10:58:46,LabSZ,25143,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E20,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
